,review_10,review_9or10,review_scores_value,superhost,host_days,host_days,response_rate,host_listings_count,host_verifications,host_pic,id_verified,neighbourhood_cleansed,borough,property_type,room_type,accommodates,bathrooms,bedrooms,beds,real_bed,amenities,price,sec_dep,cleaning_fee,extra_people,guests_included,minimum_nights,maximum_nights,number_of_reviews,instant_bookable,business_travel_ready,cancellation_policy,lat,lon,galleries,rats
104,1,1,10,0,831.0,831.0,100,1.0,7,1,0,East Village,Manhattan,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,25,149,0.0,68.0,50,2,5,90,13,0,0,moderate,40.73122,-73.98714,19,6868
105,1,1,10,1,1204.0,1204.0,100,2.0,5,1,0,Chinatown,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,20,120,300.0,90.0,50,1,3,1125,44,0,0,strict_14_with_grace_period,40.71405,-73.99291,20,11023
106,0,1,9,0,1239.0,1239.0,93,2.0,8,1,0,Bushwick,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,34,69,0.0,25.0,10,1,1,1125,102,0,0,moderate,40.701,-73.91986,1,18953
107,0,1,9,0,2714.0,2714.0,100,3.0,9,1,0,Bushwick,Brooklyn,Loft,Private room,4,2.0,2.0,2.0,1,14,150,150.0,100.0,35,2,3,1125,2,0,0,strict_14_with_grace_period,40.70408,-73.92045,1,18953
108,1,1,10,1,2088.0,2088.0,100,1.0,8,1,0,East Harlem,Manhattan,Apartment,Private room,3,1.0,1.0,2.0,1,32,100,250.0,50.0,20,2,3,1125,75,1,0,strict_14_with_grace_period,40.78602,-73.94977,3,9588
109,0,1,9,0,2166.0,2166.0,100,1.0,4,1,0,Inwood,Manhattan,Apartment,Entire home/apt,5,1.0,1.0,4.0,1,30,175,0.0,50.0,40,2,2,7,52,1,0,flexible,40.86306,-73.92896,2,5153
110,0,1,9,0,2947.0,2947.0,100,1.0,8,1,1,Prospect-Lefferts Gardens,Brooklyn,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,25,130,0.0,50.0,0,1,3,20,19,0,0,moderate,40.66334,-73.94651,2,3552
111,1,1,10,0,935.0,935.0,100,1.0,3,1,0,East Harlem,Manhattan,Condominium,Entire home/apt,3,1.0,2.0,3.0,1,14,104,1000.0,100.0,0,1,30,1125,4,1,0,strict_14_with_grace_period,40.79633,-73.94819,3,9588
112,0,1,9,0,3034.0,3034.0,100,2.0,7,1,1,Chelsea,Manhattan,Apartment,Entire home/apt,3,1.0,0.0,1.0,1,30,225,0.0,85.0,50,2,1,1124,132,1,0,strict_14_with_grace_period,40.74419,-73.99913,102,4290
113,0,0,2,0,1278.0,1278.0,97,435.0,8,1,0,Financial District,Manhattan,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,35,178,4000.0,100.0,0,1,30,1125,1,0,0,super_strict_60,40.70866,-74.01385,2,198
114,1,1,10,1,2461.0,2461.0,100,2.0,4,1,1,Clinton Hill,Brooklyn,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,27,114,0.0,45.0,0,1,3,1124,29,0,0,strict_14_with_grace_period,40.68541,-73.96188,1,9933
115,0,1,9,0,1508.0,1508.0,70,1.0,8,1,0,Park Slope,Brooklyn,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,28,230,0.0,125.0,50,1,3,1125,14,0,0,strict_14_with_grace_period,40.67026,-73.97548,3,4391
116,0,0,8,0,1641.0,1641.0,100,1.0,6,1,1,Fort Greene,Brooklyn,House,Private room,2,1.0,1.0,1.0,1,18,75,0.0,50.0,0,1,3,14,14,1,0,strict_14_with_grace_period,40.69122,-73.96976,2,8703
117,0,1,9,0,831.0,831.0,50,1.0,8,1,0,Greenwich Village,Manhattan,Townhouse,Entire home/apt,7,3.5,4.0,4.0,1,27,3900,3000.0,599.0,0,1,30,1125,7,1,0,strict_14_with_grace_period,40.733,-73.99413,19,6868
118,1,1,10,1,830.0,830.0,100,2.0,7,1,0,Harlem,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,33,89,0.0,0.0,25,1,5,180,42,1,0,strict_14_with_grace_period,40.8098,-73.9441,4,8624
119,0,1,9,0,2439.0,2439.0,100,2.0,9,1,0,Bedford-Stuyvesant,Brooklyn,Condominium,Entire home/apt,6,1.0,2.0,2.0,1,33,115,1500.0,150.0,25,2,3,21,5,1,0,moderate,40.69061,-73.95203,2,8703
120,0,1,9,0,830.0,830.0,100,1.0,3,1,0,Clinton Hill,Brooklyn,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,29,129,300.0,95.0,0,1,2,99,122,0,0,strict_14_with_grace_period,40.69167,-73.96927,2,8703
121,0,0,8,1,1239.0,1239.0,93,8.0,3,1,0,Upper East Side,Manhattan,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,25,90,1500.0,200.0,0,1,30,92,5,0,0,strict_14_with_grace_period,40.76128,-73.96236,69,1100
122,1,1,10,1,2928.0,2928.0,100,1.0,3,1,0,City Island,Bronx,House,Private room,4,1.0,2.0,3.0,1,25,50,200.0,30.0,15,2,2,30,55,0,0,moderate,40.84964,-73.78717,2,468
123,0,1,9,0,1676.0,1676.0,100,1.0,7,1,0,West Village,Manhattan,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,18,158,200.0,180.0,45,1,14,1125,6,0,0,strict_14_with_grace_period,40.73632,-74.00601,22,4471
124,1,1,10,0,2278.0,2278.0,86,1.0,6,1,1,Bushwick,Brooklyn,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,18,97,300.0,150.0,0,1,1,15,11,1,0,moderate,40.6997,-73.91305,1,18953
125,0,1,9,0,2029.0,2029.0,100,2.0,8,1,1,Williamsburg,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,30,75,0.0,40.0,40,1,1,1125,54,1,0,strict_14_with_grace_period,40.71644,-73.95272,12,8434
126,1,1,10,0,829.0,829.0,100,1.0,3,1,0,Harlem,Manhattan,Apartment,Private room,2,1.0,1.0,2.0,1,54,55,0.0,0.0,50,1,10,90,6,1,0,strict_14_with_grace_period,40.80171,-73.95122,2,5215
127,0,1,9,0,2751.0,2751.0,100,4.0,5,1,1,Bushwick,Brooklyn,Tiny house,Entire home/apt,2,1.0,0.0,1.0,1,25,175,350.0,100.0,0,1,1,29,61,0,0,strict_14_with_grace_period,40.69084,-73.92048,3,22526
128,1,1,10,1,878.0,878.0,90,1.0,7,1,0,Flatlands,Brooklyn,House,Private room,1,1.0,1.0,1.0,1,19,30,300.0,25.0,25,1,6,1125,18,0,0,moderate,40.61802,-73.92866,3,1057
129,1,1,10,0,1373.0,1373.0,96,100.0,2,1,0,Upper East Side,Manhattan,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,24,133,500.0,150.0,0,1,30,365,8,0,0,strict_14_with_grace_period,40.77832,-73.95657,23,4175
130,0,1,9,0,2123.0,2123.0,100,0.0,6,1,0,Greenpoint,Brooklyn,Condominium,Entire home/apt,6,2.0,2.0,3.0,1,41,496,2000.0,130.0,100,6,3,14,25,0,0,strict_14_with_grace_period,40.73227,-73.95149,4,3727
131,0,1,9,1,832.0,832.0,100,4.0,3,1,0,East Village,Manhattan,Apartment,Private room,2,2.0,1.0,1.0,1,33,100,100.0,40.0,40,1,1,1125,47,0,0,strict_14_with_grace_period,40.7244,-73.97732,11,12384
132,0,0,8,0,1404.0,1404.0,97,9.0,6,1,1,Harlem,Manhattan,Apartment,Private room,4,2.0,1.0,3.0,1,19,69,100.0,30.0,30,1,2,1125,25,0,0,flexible,40.81394,-73.95334,4,8624
133,0,1,9,0,827.0,827.0,100,1.0,7,1,0,Washington Heights,Manhattan,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,29,96,100.0,40.0,0,1,2,28,135,1,0,strict_14_with_grace_period,40.84492,-73.93891,1,7984
134,0,0,8,0,1404.0,1404.0,97,9.0,6,1,1,Harlem,Manhattan,Apartment,Private room,4,0.0,1.0,2.0,1,21,69,100.0,30.0,30,1,2,1125,10,0,0,flexible,40.81225,-73.95197,4,8624
135,1,1,10,1,2726.0,2726.0,86,1.0,5,1,0,Brooklyn Heights,Brooklyn,Loft,Entire home/apt,2,1.0,1.0,1.0,1,14,135,200.0,100.0,0,1,3,1125,25,0,0,strict_14_with_grace_period,40.6904,-73.99376,12,3870
136,1,1,10,1,948.0,948.0,100,3.0,9,1,0,Bushwick,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,36,100,0.0,50.0,0,1,10,1124,14,0,0,moderate,40.69855,-73.93671,1,16550
137,0,1,9,0,827.0,827.0,100,2.0,5,1,0,Morningside Heights,Manhattan,Townhouse,Private room,2,1.0,0.0,1.0,1,18,85,100.0,75.0,15,2,3,21,13,1,0,strict_14_with_grace_period,40.80841,-73.95625,4,8624
138,0,1,9,0,1114.0,1114.0,88,1.0,7,1,0,Harlem,Manhattan,Apartment,Private room,3,1.0,1.0,1.0,1,19,90,300.0,0.0,20,2,3,30,66,1,0,flexible,40.80227,-73.9579,2,5215
139,0,1,9,0,2151.0,2151.0,100,3.0,9,1,0,Bushwick,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,23,60,0.0,60.0,0,1,5,65,7,1,0,moderate,40.69954,-73.93579,1,16550
140,1,1,10,0,1504.0,1504.0,100,2.0,4,1,1,Kensington,Brooklyn,Apartment,Private room,2,1.5,1.0,1.0,1,19,85,0.0,35.0,5,1,2,1125,72,0,0,moderate,40.64493,-73.97327,1,1000
141,0,1,9,0,910.0,910.0,90,1.0,6,1,0,Park Slope,Brooklyn,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,31,125,270.0,70.0,50,2,2,1125,97,1,0,flexible,40.67454,-73.9841,3,4391
142,1,1,10,0,1567.0,1567.0,100,2.0,7,1,1,Harlem,Manhattan,Apartment,Shared room,1,1.0,1.0,1.0,0,27,50,0.0,8.0,15,1,3,1125,5,1,0,flexible,40.82992,-73.94563,3,9233
143,0,1,9,1,826.0,826.0,100,2.0,7,1,0,Ridgewood,Queens,Apartment,Entire home/apt,6,1.0,3.0,4.0,1,20,170,135.0,135.0,15,4,8,180,14,0,0,strict_14_with_grace_period,40.70141,-73.90291,1,10885
144,0,1,9,0,3285.0,3285.0,100,1.0,5,1,1,Williamsburg,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,28,95,200.0,70.0,0,1,2,1124,24,0,0,strict_14_with_grace_period,40.7112,-73.95886,12,8434
145,1,1,10,1,1295.0,1295.0,100,3.0,6,1,1,Bedford-Stuyvesant,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,23,62,200.0,80.0,10,1,4,21,65,0,0,strict_14_with_grace_period,40.69387,-73.94688,1,16550
146,1,1,10,1,843.0,843.0,100,1.0,4,1,0,Astoria,Queens,Apartment,Private room,1,1.0,1.0,1.0,1,25,45,0.0,5.0,0,1,1,1125,45,1,0,strict_14_with_grace_period,40.77028,-73.92112,1,719
147,0,1,9,1,1891.0,1891.0,100,3.0,8,1,0,Upper East Side,Manhattan,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,46,211,500.0,150.0,50,2,3,1125,43,1,0,strict_14_with_grace_period,40.76401,-73.95929,8,1143
148,1,1,10,1,2107.0,2107.0,100,2.0,6,1,1,Boerum Hill,Brooklyn,Apartment,Entire home/apt,6,1.0,2.0,4.0,1,38,250,300.0,100.0,0,1,1,1125,120,0,0,moderate,40.68418,-73.98373,5,7366
149,0,1,9,1,2194.0,2194.0,100,1.0,6,1,0,Chinatown,Manhattan,Apartment,Entire home/apt,2,1.0,0.0,2.0,1,14,145,500.0,200.0,0,1,4,1125,22,0,0,strict_14_with_grace_period,40.71515,-73.99863,51,4509
150,0,1,9,1,2395.0,2395.0,100,1.0,5,1,1,Harlem,Manhattan,Apartment,Private room,1,1.0,1.0,1.0,1,16,48,100.0,40.0,25,1,7,180,17,1,0,strict_14_with_grace_period,40.80044,-73.95139,2,5215
151,1,1,10,0,825.0,825.0,91,1.0,8,1,0,East Village,Manhattan,Apartment,Entire home/apt,2,1.5,0.0,1.0,1,26,99,350.0,80.0,90,1,1,1125,40,0,0,strict_14_with_grace_period,40.72653,-73.98539,11,12384
152,0,1,9,0,1404.0,1404.0,97,9.0,6,1,1,Harlem,Manhattan,Apartment,Private room,2,1.0,1.0,3.0,1,20,69,0.0,30.0,30,1,2,1125,2,0,0,flexible,40.81316,-73.95176,4,8624
153,1,1,10,1,1914.0,1914.0,100,1.0,9,1,0,Harlem,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,31,150,200.0,75.0,0,2,2,12,22,0,0,strict_14_with_grace_period,40.80605,-73.94889,4,8624
154,0,1,9,0,1404.0,1404.0,97,9.0,6,1,1,Harlem,Manhattan,Apartment,Private room,4,0.0,1.0,2.0,1,20,69,100.0,30.0,30,1,2,1125,15,0,0,flexible,40.81404,-73.95233,4,8624
155,1,1,10,1,1708.0,1708.0,80,1.0,10,1,0,Bushwick,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,33,49,0.0,30.0,0,1,2,7,83,0,0,moderate,40.6958,-73.91362,1,18953
156,0,1,9,0,824.0,824.0,100,3.0,9,1,0,Marble Hill,Manhattan,House,Private room,2,1.0,1.0,1.0,1,43,75,150.0,60.0,70,1,2,30,7,0,0,strict_14_with_grace_period,40.87618,-73.91266,1,4345
157,0,1,9,1,1181.0,1181.0,100,3.0,6,1,0,St. Albans,Queens,House,Private room,6,1.0,2.0,3.0,1,38,60,250.0,75.0,55,2,2,14,24,1,0,moderate,40.68998,-73.75477,1,1733
158,1,1,10,0,3026.0,3026.0,100,1.0,3,1,0,Inwood,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,13,70,150.0,0.0,10,1,3,7,1,0,0,strict_14_with_grace_period,40.86083,-73.92767,2,5153
159,0,1,9,0,1957.0,1957.0,100,1.0,6,1,1,Greenpoint,Brooklyn,Apartment,Entire home/apt,4,1.0,2.0,2.0,1,21,125,400.0,50.0,0,1,2,93,129,1,0,moderate,40.72591,-73.95645,4,3727
160,0,1,9,0,845.0,845.0,90,2.0,8,1,0,Harlem,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,19,70,0.0,20.0,25,1,1,7,46,1,0,moderate,40.81968,-73.95831,3,9233
161,1,1,10,0,3294.0,3294.0,100,1.0,3,1,0,Chinatown,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,17,250,500.0,75.0,0,3,2,1125,10,0,0,moderate,40.71569,-73.99421,20,11023
162,0,0,2,0,1277.0,1277.0,97,435.0,8,1,0,Upper East Side,Manhattan,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,40,225,5000.0,200.0,0,1,30,1125,1,0,0,super_strict_60,40.78015,-73.95852,23,4175
163,0,1,9,0,1277.0,1277.0,100,1.0,6,1,0,Morningside Heights,Manhattan,Apartment,Entire home/apt,5,1.0,2.0,2.0,1,46,245,500.0,100.0,0,1,4,1125,77,1,0,strict_14_with_grace_period,40.80246,-73.95972,2,5215
164,1,1,10,1,1794.0,1794.0,100,2.0,8,1,0,Prospect-Lefferts Gardens,Brooklyn,Townhouse,Private room,2,1.0,1.0,1.0,1,39,110,0.0,65.0,0,1,2,8,56,0,0,flexible,40.66174,-73.95496,2,3552
165,1,1,10,1,822.0,822.0,100,1.0,3,1,0,St. Albans,Queens,House,Private room,1,1.0,1.0,1.0,1,20,55,0.0,0.0,20,1,1,30,128,1,0,flexible,40.69514,-73.74902,1,1733
166,1,1,10,1,2963.0,2963.0,90,1.0,7,1,1,Prospect Heights,Brooklyn,Loft,Private room,2,1.0,1.0,1.0,1,31,120,500.0,90.0,40,2,3,28,48,0,0,strict_14_with_grace_period,40.67729,-73.96535,1,9933
167,1,1,10,1,821.0,821.0,100,1.0,2,1,0,Flatlands,Brooklyn,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,24,100,195.0,50.0,25,1,2,30,30,0,0,strict_14_with_grace_period,40.62365,-73.93171,3,1057
168,1,1,10,1,822.0,822.0,100,1.0,3,1,0,Bushwick,Brooklyn,Apartment,Private room,1,1.0,1.0,1.0,1,23,59,0.0,0.0,15,1,3,1125,34,0,0,moderate,40.69653,-73.91492,1,18953
169,0,1,9,0,3112.0,3112.0,100,4.0,4,1,1,Williamsburg,Brooklyn,Loft,Private room,1,1.0,1.0,1.0,1,15,50,0.0,0.0,10,1,10,1124,67,0,0,strict_14_with_grace_period,40.71591,-73.95513,12,8434
170,0,1,9,0,1338.0,1338.0,90,1.0,8,1,1,East Harlem,Manhattan,Apartment,Entire home/apt,4,1.0,0.0,2.0,1,17,250,500.0,0.0,20,4,3,1125,17,0,0,strict_14_with_grace_period,40.79398,-73.94159,3,9588
171,1,1,10,0,954.0,954.0,100,1.0,6,1,0,Greenpoint,Brooklyn,Apartment,Entire home/apt,6,1.0,3.0,7.0,1,60,145,500.0,100.0,30,4,30,90,46,1,0,moderate,40.72917,-73.95131,4,3727
172,0,1,9,0,1659.0,1659.0,80,1.0,4,1,0,East Village,Manhattan,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,31,170,150.0,150.0,35,2,28,1125,144,1,0,strict_14_with_grace_period,40.72945,-73.97987,11,12384
173,0,1,9,1,1022.0,1022.0,97,8.0,7,1,1,Astoria,Queens,Apartment,Entire home/apt,4,1.0,0.0,2.0,1,26,95,200.0,100.0,10,2,30,180,54,1,0,moderate,40.76064,-73.92481,1,1499
174,1,1,10,1,1021.0,1021.0,97,8.0,7,1,1,East Village,Manhattan,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,38,150,200.0,100.0,15,2,30,180,51,0,0,moderate,40.73105,-73.98195,11,12384
175,0,0,8,0,827.0,827.0,100,2.0,5,1,0,Harlem,Manhattan,Townhouse,Private room,1,1.0,1.0,1.0,1,15,53,100.0,75.0,15,1,3,21,6,1,0,strict_14_with_grace_period,40.80671,-73.95382,4,8624
176,1,1,10,0,821.0,821.0,100,1.0,8,1,0,Hell's Kitchen,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,37,130,125.0,60.0,0,1,1,7,78,1,0,strict_14_with_grace_period,40.76697,-73.99134,49,2613
177,0,0,8,0,1779.0,1779.0,0,4.0,5,1,1,Midtown,Manhattan,Apartment,Entire home/apt,6,2.0,3.0,3.0,1,16,350,1500.0,120.0,0,1,30,1125,1,0,0,strict_14_with_grace_period,40.76114,-73.97596,49,2613
178,1,1,10,0,820.0,820.0,100,1.0,8,1,0,Williamsburg,Brooklyn,Apartment,Entire home/apt,2,1.0,0.0,1.0,1,25,90,0.0,80.0,0,1,2,1125,17,0,0,flexible,40.70732,-73.94385,1,16550
179,1,1,10,0,980.0,980.0,100,1.0,10,1,1,Ditmars Steinway,Queens,Apartment,Entire home/apt,3,1.0,0.0,1.0,1,29,95,0.0,25.0,25,3,2,30,15,0,0,moderate,40.77691,-73.92662,1,719
180,1,1,10,1,1052.0,1052.0,90,3.0,8,1,0,Williamsburg,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,26,99,0.0,100.0,25,1,5,12,15,0,0,strict_14_with_grace_period,40.71725,-73.9438,12,8434
181,1,1,10,0,2752.0,2752.0,100,1.0,8,1,1,Ridgewood,Queens,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,21,100,0.0,25.0,0,1,3,1125,17,0,0,strict_14_with_grace_period,40.70464,-73.89822,1,10885
182,0,1,9,0,1639.0,1639.0,100,1.0,8,1,1,Williamsburg,Brooklyn,Apartment,Private room,1,1.0,1.0,1.0,0,22,55,100.0,30.0,0,1,2,9,80,0,0,strict_14_with_grace_period,40.7069,-73.95372,12,8434
183,0,1,9,0,891.0,891.0,100,4.0,9,1,0,Chinatown,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,26,50,250.0,30.0,0,1,1,1125,56,0,0,strict_14_with_grace_period,40.71364,-73.99153,20,11023
184,1,1,10,1,2521.0,2521.0,100,1.0,6,1,1,Carroll Gardens,Brooklyn,Apartment,Entire home/apt,3,1.0,1.0,2.0,1,41,125,0.0,80.0,0,2,1,1125,143,1,0,moderate,40.6802,-73.99739,2,1168
185,0,1,9,0,2697.0,2697.0,88,1.0,6,1,1,Spuyten Duyvil,Bronx,House,Entire home/apt,4,1.0,1.0,2.0,1,21,141,250.0,125.0,0,1,2,14,3,0,0,flexible,40.88215,-73.91222,1,4345
186,1,1,10,1,2116.0,2116.0,100,4.0,4,1,1,East Village,Manhattan,Apartment,Private room,2,1.5,1.0,1.0,1,27,149,0.0,0.0,0,1,2,28,121,0,0,strict_14_with_grace_period,40.72411,-73.97826,11,12384
187,1,1,10,0,1236.0,1236.0,40,3.0,3,1,0,Forest Hills,Queens,House,Private room,1,1.0,1.0,1.0,1,14,40,0.0,0.0,25,1,5,30,22,1,0,moderate,40.73715,-73.84792,2,935
188,1,1,10,0,2448.0,2448.0,80,1.0,7,1,0,East Harlem,Manhattan,Apartment,Private room,2,1.0,1.0,1.0,1,40,100,0.0,45.0,45,2,3,1125,70,0,0,strict_14_with_grace_period,40.7954,-73.94926,3,9588
189,0,0,8,0,2084.0,2084.0,100,1.0,8,1,0,Chelsea,Manhattan,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,20,200,600.0,100.0,25,2,2,1125,52,1,0,strict_14_with_grace_period,40.7469,-73.99494,117,1511
190,1,1,10,1,2724.0,2724.0,100,2.0,9,1,0,Carroll Gardens,Brooklyn,Apartment,Entire home/apt,2,1.0,1.0,1.0,1,20,125,300.0,100.0,0,1,5,100,59,1,0,strict_14_with_grace_period,40.68332,-73.99084,2,1168
191,1,1,10,0,2608.0,2608.0,100,1.0,5,1,1,Boerum Hill,Brooklyn,Condominium,Entire home/apt,3,1.0,1.0,1.0,1,25,180,2000.0,150.0,0,1,20,1124,1,0,0,flexible,40.68824,-73.98794,12,3870
192,1,1,10,1,2088.0,2088.0,100,4.0,5,1,1,Williamsburg,Brooklyn,Apartment,Entire home/apt,6,1.0,3.0,3.0,1,42,225,100.0,150.0,50,6,2,13,153,0,0,strict_14_with_grace_period,40.71075,-73.9564,12,8434
193,0,1,9,1,1109.0,1109.0,100,4.0,5,1,1,Kensington,Brooklyn,Townhouse,Entire home/apt,3,1.0,1.0,2.0,1,16,105,0.0,40.0,15,1,2,1125,41,0,0,moderate,40.64099,-73.98029,1,1000
194,0,1,9,0,954.0,954.0,100,1.0,5,1,0,Bushwick,Brooklyn,Apartment,Private room,2,1.0,1.0,1.0,1,18,59,0.0,15.0,0,1,1,1125,109,1,0,flexible,40.70544,-73.91828,1,18953
195,1,1,10,0,1968.0,1968.0,100,1.0,6,1,0,Hell's Kitchen,Manhattan,Apartment,Entire home/apt,4,1.0,1.0,1.0,1,28,300,200.0,85.0,50,2,5,1125,9,1,0,strict_14_with_grace_period,40.76671,-73.98849,49,2613
196,1,1,10,1,2302.0,2302.0,100,3.0,6,1,1,Bedford-Stuyvesant,Brooklyn,Apartment,Private room,1,0.0,1.0,1.0,1,25,60,500.0,65.0,10,1,25,1125,26,0,0,strict_14_with_grace_period,40.68989,-73.93747,3,22526
197,1,1,10,0,817.0,817.0,100,2.0,6,1,0,Long Island City,Queens,House,Private room,1,1.0,1.0,1.0,1,31,49,0.0,50.0,60,1,2,14,25,0,0,strict_14_with_grace_period,40.76462,-73.9319,1,1499
198,0,0,8,0,1372.0,1372.0,96,100.0,2,1,0,Hell's Kitchen,Manhattan,Apartment,Entire home/apt,3,1.0,1.0,1.0,1,19,133,500.0,150.0,0,1,30,365,8,0,0,strict_14_with_grace_period,40.76136,-73.99361,4,2527
199,0,1,9,0,2695.0,2695.0,92,2.0,5,1,1,Williamsburg,Brooklyn,Apartment,Entire home/apt,5,1.0,2.0,2.0,1,32,199,0.0,100.0,20,2,1,42,24,0,0,moderate,40.71459,-73.94485,12,8434
200,1,1,10,0,1708.0,1708.0,100,1.0,8,1,0,Harlem,Manhattan,Apartment,Private room,4,1.0,2.0,5.0,1,24,189,0.0,0.0,50,3,5,30,6,0,0,strict_14_with_grace_period,40.8292,-73.94742,3,9233
201,1,1,10,1,815.0,815.0,100,1.0,3,1,0,Bedford-Stuyvesant,Brooklyn,House,Entire home/apt,9,2.0,4.0,5.0,1,35,310,0.0,50.0,50,3,1,45,96,0,0,moderate,40.69064,-73.93559,3,22526
202,1,1,10,1,961.0,961.0,100,2.0,4,1,0,Lower East Side,Manhattan,Loft,Entire home/apt,4,1.0,3.0,3.0,1,30,525,0.0,100.0,0,1,3,1125,58,1,0,moderate,40.71944,-73.99396,20,11023
203,1,1,10,1,1588.0,1588.0,100,1.0,8,1,1,Murray Hill,Manhattan,Condominium,Entire home/apt,2,1.0,0.0,1.0,1,16,210,0.0,79.0,0,1,2,9,17,1,0,strict_14_with_grace_period,40.74943,-73.97945,11,1801
204,0,1,9,1,2124.0,2124.0,100,2.0,6,1,1,Hell's Kitchen,Manhattan,Apartment,Entire home/apt,6,1.0,2.0,3.0,1,13,260,0.0,100.0,0,1,2,1125,27,0,0,strict_14_with_grace_period,40.76104,-73.99255,4,2527
205,0,1,9,0,1229.0,1229.0,50,1.0,9,1,0,Williamsburg,Brooklyn,Condominium,Entire home/apt,4,2.0,2.0,1.0,1,37,90,100.0,50.0,30,3,2,14,5,0,0,flexible,40.71317,-73.94518,12,8434
206,1,1,10,0,3054.0,3054.0,100,1.0,8,1,0,Bedford-Stuyvesant,Brooklyn,Townhouse,Private room,2,2.0,2.0,1.0,1,30,100,0.0,100.0,50,2,2,30,10,1,0,moderate,40.68859,-73.92238,3,22526
207,1,1,10,0,2255.0,2255.0,100,2.0,4,1,1,Clinton Hill,Brooklyn,House,Entire home/apt,4,1.0,2.0,2.0,1,14,295,1000.0,250.0,35,2,5,1125,6,0,0,strict_14_with_grace_period,40.68939,-73.96474,2,8703
208,1,1,10,1,3205.0,3205.0,100,1.0,6,1,1,Clinton Hill,Brooklyn,Condominium,Entire home/apt,6,2.0,2.0,4.0,1,37,225,0.0,150.0,0,1,4,21,42,0,0,strict_14_with_grace_period,40.68451,-73.96052,1,9933
209,0,1,9,0,2255.0,2255.0,100,2.0,4,1,1,Clinton Hill,Brooklyn,House,Entire home/apt,2,1.0,0.0,1.0,1,16,165,1000.0,200.0,25,1,10,1125,6,0,0,strict_14_with_grace_period,40.69072,-73.96539,2,8703
210,1,1,10,0,815.0,815.0,0,1.0,8,1,0,St. Albans,Queens,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,37,85,200.0,85.0,10,2,2,21,68,0,0,moderate,40.6959,-73.75159,1,1733
211,1,1,10,1,2203.0,2203.0,100,2.0,5,1,1,Sunset Park,Brooklyn,Apartment,Private room,2,2.0,1.0,1.0,1,14,79,100.0,50.0,10,1,1,1125,50,0,0,moderate,40.65027,-74.01101,1,833
212,0,1,9,0,2140.0,2140.0,100,2.0,6,1,1,Bedford-Stuyvesant,Brooklyn,Townhouse,Entire home/apt,8,2.5,3.0,4.0,1,25,370,500.0,200.0,0,6,4,30,26,1,0,strict_14_with_grace_period,40.69031,-73.93903,3,22526
213,1,1,10,0,1873.0,1873.0,100,1.0,10,1,0,Washington Heights,Manhattan,Apartment,Entire home/apt,4,1.0,1.0,2.0,1,21,103,150.0,30.0,10,2,5,1125,18,0,0,strict_14_with_grace_period,40.84434,-73.94229,1,7984
214,0,1,9,1,2893.0,2893.0,100,2.0,7,1,1,Lower East Side,Manhattan,Apartment,Private room,1,1.0,1.0,1.0,1,10,120,0.0,85.0,200,1,1,10,95,0,0,strict_14_with_grace_period,40.71818,-73.99015,20,11023
215,0,1,9,0,1426.0,1426.0,67,1.0,9,1,1,Murray Hill,Manhattan,Apartment,Entire home/apt,2,1.0,1.0,2.0,1,39,435,500.0,200.0,0,1,120,300,7,0,0,strict_14_with_grace_period,40.74578,-73.97595,11,1801
